Time,Abundance
19.62587,19.74226
19.63258,18.30407
19.63932,18.61752
19.64605,18.72379
19.65278,17.2821
19.6595,17.48966
19.66623,19.82187
19.67297,20.8133
19.67968,19.65672
19.68642,18.91175
19.69315,18.819
19.69988,19.25159
19.7066,18.40879
19.71333,17.95481
19.72007,19.90419
19.7268,19.02908
19.73352,17.36729
19.74025,19.19018
19.74698,17.67817
19.75372,18.65242
19.76043,18.63979
19.76717,20.41943
19.7739,19.07746
19.78063,19.78683
19.78735,20.34917
19.79408,20.73516
19.80082,18.88512
19.80753,18.69022
19.81427,20.99511
19.821,22.08704
19.82773,20.50912
19.83445,19.37489
19.84118,20.51925
19.84792,20.52658
19.85465,18.19889
19.86137,17.85966
19.8681,19.3837
19.87483,17.5517
19.88157,19.6798
19.88828,18.49328
19.89502,18.41547
19.90175,20.38039
19.90848,18.50884
19.9152,18.85875
19.92193,18.28857
19.92867,18.29499
19.9354,19.13456
19.94212,16.67446
19.94885,18.78097
19.95558,18.80439
19.9623,19.07794
19.96903,18.16762
19.97577,17.70953
19.9825,19.17116
19.98922,20.24958
19.99595,19.46272
20.00268,20.35621
20.00942,20.19144
20.01613,18.13211
20.02287,18.4332
20.0296,18.49239
20.03633,17.6594
20.04305,17.669
20.04978,19.1393
20.05652,17.91482
20.06325,19.52308
20.06997,19.37665
20.0767,17.75988
20.08343,18.54124
20.09015,18.26147
20.09688,21.29765
20.10362,21.45931
20.11035,20.63871
20.11707,21.26002
20.1238,19.651
20.13053,21.01789
20.13727,21.27258
20.14398,21.05284
20.15072,20.81553
20.15745,19.12081
20.16418,18.73645
20.1709,20.80574
20.17763,18.08327
20.18437,18.57237
20.1911,18.12473
20.19782,18.50856
20.20455,18.32374
20.21128,18.18264
20.218,18.23676
20.22473,17.39401
20.23147,17.88876
20.2382,17.24269
20.24492,19.06102
20.25165,19.8945
20.25838,19.03841
20.26512,18.40325
20.27183,18.79432
20.27857,16.68836
20.2853,20.91322
20.29203,17.22849
20.29875,19.43524
20.30548,18.41473
20.31222,18.42523
20.31895,17.79363
20.32567,18.77158
20.3324,16.98262
20.33913,17.14583
20.34587,16.43883
20.35258,18.63597
20.35932,17.7579
20.36605,19.60386
20.37277,18.24222
20.3795,20.97801
20.38623,17.96593
20.39297,18.14593
20.39968,19.86396
20.40642,18.45023
20.41315,16.47904
20.41988,16.40289
20.4266,16.06343
20.43333,16.99239
20.44007,16.74146
20.4468,15.65377
20.45352,16.81182
20.46025,16.96259
20.46698,19.0471
20.47372,16.46571
20.48043,17.49683
20.48717,17.61079
20.4939,15.65006
20.50062,17.46085
20.50735,18.29699
20.51408,17.20655
20.52082,19.37238
20.52753,17.94279
20.53427,17.74912
20.541,19.02964
20.54773,17.83857
20.55445,18.89308
20.56118,16.24308
20.56792,17.61106
20.57465,19.12212
20.58137,17.6518
20.5881,18.09104
20.59483,16.62152
20.60157,20.12073
20.60828,17.23882
20.61502,18.85057
20.62175,18.02283
20.62847,17.30349
20.6352,19.17662
20.64193,16.45522
20.64867,16.78246
20.65538,18.20223
20.66212,16.96783
20.66885,15.89038
20.67558,17.44281
20.6823,18.60604
20.68903,17.40602
20.69577,17.26772
20.7025,16.93273
20.70922,17.30173
20.71595,18.52848
20.72268,18.6271
20.72942,16.67622
20.73613,16.33253
20.74287,18.95757
20.7496,17.36301
20.75633,17.78887
20.76305,16.75199
20.76978,18.39153
20.77652,18.21186
20.78323,15.8864
20.78997,16.78954
20.7967,17.31441
20.80343,19.19208
20.81015,19.49165
20.81688,17.35771
20.82362,17.46342
20.83035,17.19814
20.83707,17.04228
20.8438,17.36696
20.85053,17.63157
20.85727,17.14389
20.86398,17.31621
20.87072,17.57259
20.87745,18.55331
20.88418,18.86652
20.8909,17.52391
20.89763,19.32194
20.90437,16.12194
20.91108,17.54468
20.91782,16.7208
20.92455,17.68613
20.93128,16.58591
20.938,15.88264
20.94473,20.01643
20.95147,19.3315
20.9582,19.53959
20.96492,21.21122
20.97165,21.67294
20.97838,23.199
20.98512,25.82674
20.99183,29.4935
20.99857,33.48372
21.0053,36.98661
21.01203,45.30812
21.01875,48.20931
21.02548,58.74733
21.03222,63.98063
21.03893,73.83846
21.04567,73.72119
21.0524,82.50032
21.05913,87.91461
21.06585,89.21672
21.07258,95.68267
21.07932,106.7552
21.08605,125.5022
21.09277,146.9827
21.0995,181.2891
21.10623,218.7467
21.11297,296.6542
21.11968,370.9157
21.12642,467.9347
21.13315,590.6656
21.13988,681.675
21.1466,786.6592
21.15333,862.0676
21.16007,927.2225
21.1668,936.7993
21.17352,908.4391
21.18025,797.2382
21.18698,650.2881
21.1937,496.8412
21.20043,371.9337
21.20717,262.7041
21.2139,183.5195
21.22062,123.4544
21.22735,78.64527
21.23408,57.9588
21.24082,38.18996
21.24753,28.0462
21.25427,25.03485
21.261,21.56062
21.26773,21.88975
21.27445,17.9007
21.28118,17.64517
21.28792,18.44659
21.29465,18.77863
21.30137,18.93361
21.3081,18.28188
21.31483,18.33028
21.32155,18.2607
21.32828,17.38467
21.33502,17.40033
21.34175,19.19225
21.34847,17.52902
21.3552,18.28182
21.36193,18.73798
21.36867,18.58936
21.37538,18.22801
21.38212,17.66277
21.38885,17.30565
21.39558,18.25948
21.4023,17.81124
21.40903,19.08978
21.41577,18.15182
21.4225,19.41747
21.42922,18.7462
21.43595,19.54642
21.44268,18.77591
21.4494,19.63818
21.45613,16.59153
21.46287,18.47692
21.4696,21.21579
21.47632,16.72857
21.48305,15.64295
21.48978,18.01521
21.49652,16.37767
21.50323,17.85658
21.50997,17.74231
21.5167,19.42698
21.52343,20.05578
21.53015,17.41129
21.53688,20.317
21.54362,16.05659
21.55035,16.35696
21.55707,16.16501
21.5638,18.67314
21.57053,18.88067
21.57727,16.67815
21.58398,17.28898
21.59072,17.44127
21.59745,17.48143
21.60417,17.59036
21.6109,18.74434
21.61763,18.39415
21.62437,18.07734
21.63108,18.51008
21.63782,19.56438
21.64455,18.30491
21.65128,18.07315
21.658,19.7313
21.66473,22.10588
21.67147,23.43222
21.6782,26.59002
21.68492,28.28947
21.69165,30.39342
21.69838,29.99368
21.70512,31.60971
21.71183,29.79786
21.71857,26.69003
21.7253,27.35733
21.73202,24.27214
21.73875,20.40103
21.74548,22.83349
21.75222,18.80281
21.75893,18.44654
21.76567,17.05961
21.7724,17.74294
21.77913,19.47758
21.78585,19.20433
21.79258,19.13967
21.79932,16.03629
21.80605,17.42436
21.81277,18.00798
21.8195,18.25491
21.82623,17.69671
21.83297,18.36457
21.83968,18.18452
21.84642,16.31837
21.85315,18.14121
21.85988,19.43826
21.8666,18.83933
21.87333,16.98484
21.88007,17.12255
21.88678,18.17862
21.89352,16.97175
21.90025,16.77042
21.90698,18.9237
21.9137,17.60179
21.92043,18.55922
21.92717,18.74676
21.9339,16.13844
21.94062,17.24944
21.94735,18.45331
21.95408,17.76265
21.96082,18.14983
21.96753,17.49897
21.97427,18.36533
21.981,18.61237
21.98773,18.46568
21.99445,16.91872
22.00118,18.32502
22.00792,18.88233
22.01463,17.23706
22.02137,17.87006
22.0281,17.96176
22.03483,18.29425
22.04155,19.89933
22.04828,17.76131
22.05502,17.6289
22.06175,19.43439
22.06847,18.08945
22.0752,18.24953
22.08193,19.30341
22.08867,18.51924
22.09538,18.45284
22.10212,18.14553
22.10885,18.2231
22.11558,17.79548
22.1223,18.14867
22.12903,16.52853
22.13577,16.6349
22.14248,17.47195
22.14922,19.25479
22.15595,17.87451
22.16268,17.98689
22.1694,19.49263
22.17613,17.9155
22.18287,18.3872
22.1896,19.18763
22.19632,16.78981
22.20305,16.76591
22.20978,19.41904
22.21652,20.37116
22.22323,20.74509
22.22997,24.12967
22.2367,33.09786
22.24343,46.53155
22.25015,67.3676
22.25688,109.8422
22.26362,164.5055
22.27035,228.508
22.27707,318.4921
22.2838,405.0813
22.29053,489.1154
22.29725,565.5891
22.30398,587.0452
22.31072,591.5327
22.31745,537.6862
22.32417,475.7216
22.3309,396.3879
22.33763,302.1661
22.34437,221.0167
22.35108,162.7874
22.35782,109.6416
22.36455,80.92841
22.37128,58.72245
22.378,44.3227
22.38473,36.13501
22.39147,32.69968
22.3982,29.17733
22.40492,25.26133
22.41165,24.28391
22.41838,22.62873
22.4251,23.67995
22.43183,25.26392
22.43857,23.34774
22.4453,23.33818
22.45202,22.7746
22.45875,19.64599
22.46548,23.16475
22.47222,20.83366
22.47893,20.76321
22.48567,20.7347
22.4924,20.58504
22.49913,22.44426
22.50585,20.92279
22.51258,21.7658
22.51932,23.20294
22.52605,26.3493
22.53277,28.29878
22.5395,30.9443
22.54623,36.23875
22.55295,42.87465
22.55968,49.99498
22.56642,56.99212
22.57315,64.66801
22.57987,70.18182
22.5866,75.63869
22.59333,70.0547
22.60007,67.45177
22.60678,55.51206
22.61352,49.9285
22.62025,44.35128
22.62698,34.91815
22.6337,29.73577
22.64043,24.93815
22.64717,23.47656
22.6539,22.86486
22.66062,21.59297
22.66735,21.2593
22.67408,20.78279
22.68082,27.13653
22.68753,38.02911
22.69427,59.89472
22.701,112.6592
22.70772,214.8449
22.71445,396.067
22.72118,725.8602
22.72792,1273.376
22.73463,2114.274
22.74137,3307.47
22.7481,5058.639
22.75483,7305.696
22.76155,9961.878
22.76828,12916.3
22.77502,15624.04
22.78175,18405.41
22.78847,20517.11
22.7952,21505.19
22.80193,20978.59
22.80867,19402.89
22.81538,16578.72
22.82212,13587.31
22.82885,10560.56
22.83557,7638.174
22.8423,5304.346
22.84903,3506.573
22.85577,2184.778
22.86248,1260.094
22.86922,703.3349
22.87595,380.5464
22.88268,208.3148
22.8894,121.8829
22.89613,75.22159
22.90287,52.74339
22.9096,42.98585
22.91632,37.35123
22.92305,36.26887
22.92978,33.57183
22.93652,33.06327
22.94323,31.05266
22.94997,27.44628
22.9567,29.88921
22.96342,27.48904
22.97015,27.01046
22.97688,27.60263
22.98362,25.57689
22.99033,25.75247
22.99707,25.4558
23.0038,26.57507
23.01053,23.37512
23.01725,24.92396
23.02398,23.17866
23.03072,23.53125
23.03745,21.99522
23.04417,22.76902
23.0509,20.53823
23.05763,22.38371
23.06437,24.16072
23.07108,23.65287
23.07782,22.8774
23.08455,21.80347
23.09128,21.3344
23.098,21.4219
23.10473,21.55832
23.11147,21.76508
23.11818,21.63589
23.12492,22.89358
23.13165,19.67429
23.13838,20.97961
23.1451,21.35836
23.15183,22.92664
23.15857,21.23644
23.1653,20.35983
23.17202,21.73984
23.17875,19.48927
23.18548,20.96619
23.19222,21.01028
23.19893,20.4406
23.20567,19.22734
23.2124,20.02908
23.21913,20.65656
23.22585,20.98429
23.23258,19.1408
23.23932,20.18915
23.24603,19.66906
23.25277,21.36951
23.2595,20.0341
23.26623,20.91953
23.27295,19.36843
23.27968,18.90249
23.28642,21.48417
23.29315,19.35268
23.29987,20.21872
23.3066,18.91514
23.31333,19.76842
23.32007,19.36712
23.32678,20.35201
23.33352,19.97
23.34025,20.37339
23.34698,20.14721
23.3537,19.25527
23.36043,19.19392
23.36717,20.17896
23.3739,20.01151
23.38062,17.76344
23.38735,16.51387
23.39408,19.14571
23.4008,19.74852
23.40753,21.20362
23.41427,21.30627
23.421,19.6428
23.42772,17.45101
23.43445,17.02403
23.44118,18.64441
23.44792,20.90863
23.45463,20.54375
23.46137,21.17987
23.4681,17.55621
23.47483,19.15097
23.48155,18.22365
23.48828,17.54649
23.49502,18.34771
23.50178,216.5286
23.50852,218.0023
23.51525,221.3897
23.52197,219.1535
23.5287,224.6547
23.53543,222.3562
23.54217,213.2012
23.5489,224.2013
23.55563,219.9559
23.56237,217.3907
23.5691,216.5022
23.57583,220.5856
23.58255,224.7635
23.58928,224.0817
23.59602,226.7394
23.60275,228.7852
23.60948,231.1196
23.61622,239.3699
23.62295,237.9973
23.62968,234.1749
23.63642,223.8323
23.64315,228.2481
23.64987,216.2987
23.6566,218.0587
23.66333,214.493
23.67007,206.911
23.6768,210.7854
23.68353,209.7919
23.69027,205.1312
23.697,207.1385
23.70373,199.9161
23.71047,208.4756
23.71718,201.3859
23.72392,207.0848
23.73065,205.9677
23.73738,210.6534
23.74412,209.9468
23.75085,224.7819
23.75758,236.1946
23.76432,243.4348
23.77105,264.1635
23.77778,267.3671
23.7845,276.2251
23.79123,281.4662
23.79797,283.119
23.8047,281.85
23.81143,277.0701
23.81817,269.184
23.8249,243.8761
23.83163,245.9495
23.83837,238.9846
23.8451,225.0044
23.85182,221.9148
23.85855,221.5244
23.86528,213.4594
23.87202,203.9713
23.87875,208.8278
23.88548,214.1862
23.89222,208.881
23.89895,202.1956
23.90568,212.9238
23.9124,219.5799
23.91913,210.7175
23.92587,209.685
23.9326,210.127
23.93933,217.4538
23.94607,214.0596
23.9528,227.5683
23.95953,230.757
23.96627,241.8685
23.973,252.047
23.97972,270.6707
23.98645,277.5665
23.99318,286.2653
23.99992,293.7976
24.00665,298.0052
24.01338,284.6889
24.02012,287.5693
24.02685,272.1301
24.03358,265.6516
24.04032,257.3706
24.04703,250.9801
24.05377,243.6884
24.0605,232.8382
24.06723,237.2555
24.07397,239.8741
24.0807,252.9205
24.08743,267.8213
24.09417,298.984
24.1009,341.3706
24.10763,385.334
24.11435,461.5698
24.12108,517.7185
24.12782,587.9387
24.13455,622.0344
24.14128,642.5103
24.14802,651.7828
24.15475,642.7505
24.16148,610.0923
24.16822,571.0989
24.17495,530.319
24.18167,496.5141
24.1884,455.0326
24.19513,442.4641
24.20187,426.0836
24.2086,417.5371
24.21533,384.8992
24.22207,372.4818
24.2288,354.4282
24.23553,330.732
24.24225,327.9035
24.24898,313.3822
24.25572,290.6869
24.26245,281.8445
24.26918,267.1075
24.27592,270.3901
24.28265,257.2958
24.28938,247.7292
24.29612,249.3208
24.30285,248.8739
24.30957,266.831
24.3163,306.9326
24.32303,408.2683
24.32977,607.1425
24.3365,979.3195
24.34323,1593.647
24.34997,2640.761
24.3567,4228.189
24.36343,6426.554
24.37017,9423.109
24.37688,12540.18
24.38362,15964.59
24.39035,19665.71
24.39708,22739.12
24.40382,24922.71
24.41055,25315.98
24.41728,24335.62
24.42402,22623.25
24.43075,19619.48
24.43748,16322.81
24.4442,12783.86
24.45093,9487.498
24.45767,6863.622
24.4644,4640.524
24.47113,3049.304
24.47787,1990.136
24.4846,1322.646
24.49133,906.9426
24.49807,672.5092
24.5048,518.9561
24.51152,437.9072
24.51825,390.5499
24.52498,358.8054
24.53172,343.1189
24.53845,315.917
24.54518,307.4896
24.55192,297.0491
24.55865,307.6349
24.56538,286.1711
24.5721,278.6788
24.57883,273.0634
24.58557,273.5109
24.5923,266.3801
24.59903,264.9732
24.60577,265.1146
24.6125,255.352
24.61923,259.2813
24.62597,249.5533
24.6327,255.3444
24.63942,253.8594
24.64615,251.5773
24.65288,244.5163
24.65962,244.0447
24.66635,242.7383
24.67308,245.972
24.67982,249.6748
24.68655,242.1122
24.69328,267.0552
24.70002,282.9157
24.70673,316.5233
24.71347,374.1365
24.7202,449.6557
24.72693,559.5246
24.73367,684.9037
24.7404,819.8264
24.74713,954.8541
24.75387,1056.652
24.7606,1122.737
24.76733,1180.332
24.77405,1163.168
24.78078,1097.546
24.78752,1049.3
24.79425,953.6625
24.80098,874.2277
24.80772,819.2247
24.81445,749.3829
24.82118,694.2993
24.82792,646.8937
24.83463,613.0901
24.84137,572.8723
24.8481,523.401
24.85483,477.444
24.86157,443.9724
24.8683,394.7241
24.87503,354.8043
24.88177,312.1975
24.8885,299.1132
24.89523,289.9861
24.90195,278.0578
24.90868,263.8125
24.91542,260.0844
24.92215,258.6233
24.92888,249.0867
24.93562,245.1158
24.94235,250.422
24.94908,247.2766
24.95582,236.6748
24.96255,241.0429
24.96927,236.055
24.976,232.848
24.98273,239.3056
24.98947,238.0419
24.9962,235.8699
25.00293,236.4977
25.00967,242.9472
25.0164,230.7994
25.02313,231.8504
25.02987,232.6078
25.03658,225.5813
25.04332,238.577
25.05005,229.273
25.05678,227.4402
25.06352,229.1429
25.07025,233.1123
25.07698,229.2617
25.08372,246.8712
25.09045,247.26
25.09718,276.6482
25.1039,286.0089
25.11063,304.0399
25.11737,323.2058
25.1241,340.2969
25.13083,355.3489
25.13757,352.1683
25.1443,348.7098
25.15103,343.9484
25.15777,323.7409
25.16448,331.1039
25.17122,319.2042
25.17795,312.7575
25.18468,305.1892
25.19142,314.1682
25.19815,311.7741
25.20488,312.3395
25.21162,300.3201
25.21835,287.5111
25.22508,290.8936
25.2318,269.9136
25.23853,254.5804
25.24527,242.2657
25.252,232.7252
25.25873,235.7871
25.26547,227.0039
25.2722,229.2215
25.27893,226.2554
25.28567,225.7871
25.2924,216.2298
25.29912,217.2811
25.30585,223.5047
25.31258,222.0393
25.31932,219.7997
25.32605,218.8607
25.33278,212.0155
25.33952,213.5765
25.34625,216.1446
25.35302,330.5031
25.35975,342.2145
25.36648,349.6115
25.37322,376.5049
25.37993,388.7381
25.38667,415.9138
25.3934,444.2107
25.40013,470.659
25.40687,499.4519
25.4136,517.7735
25.42033,545.715
25.42707,571.2987
25.4338,601.5141
25.44053,634.2451
25.44725,680.1267
25.45398,737.6476
25.46072,815.1741
25.46745,891.6925
25.47418,925.823
25.48092,979.1008
25.48765,992.0145
25.49438,983.0051
25.50112,939.2489
25.50783,894.1326
25.51457,849.2864
25.5213,797.4428
25.52803,746.0588
25.53477,711.6089
25.5415,709.4825
25.54823,728.3916
25.55497,778.701
25.5617,815.4894
25.56843,899.1265
25.57515,956.1413
25.58188,1024.878
25.58862,1045.91
25.59535,1097.05
25.60208,1143.102
25.60882,1172.678
25.61555,1198.889
25.62228,1217.469
25.62902,1169.496
25.63575,1134.049
25.64247,1071.418
25.6492,970.3026
25.65593,858.5958
25.66267,760.4868
25.6694,677.4215
25.67613,583.8568
25.68287,539.4544
25.6896,529.3275
25.69633,509.2651
25.70307,502.0076
25.70978,491.0215
25.71652,482.516
25.72325,488.5242
25.72998,488.3979
25.73672,480.3006
25.74345,486.4034
25.75018,477.2033
25.75692,486.7843
25.76365,487.3119
25.77038,493.8244
25.7771,510.1312
25.78383,526.4302
25.79057,547.1387
25.7973,547.7904
25.80403,544.1512
25.81077,506.088
25.8175,492.4966
25.82423,447.2677
25.83097,391.3994
25.83768,341.61
25.84442,294.4712
25.85115,252.0045
25.85788,221.809
25.86462,190.8925
25.87135,173.3313
25.87808,163.9189
25.88482,162.1693
25.89155,160.9292
25.89828,163.0114
25.905,170.6215
25.91173,182.1736
25.91847,197.3152
25.9252,216.2466
25.93193,246.4669
25.93867,281.7679
25.9454,319.9371
25.95213,363.1006
25.95887,400.7314
25.9656,465.8599
25.97232,513.1907
25.97905,561.2808
25.98578,611.5124
25.99252,649.6652
25.99925,697.8369
26.00598,740.1678
26.01272,762.3539
26.01945,753.3567
26.02618,730.9419
26.03292,703.1727
26.03963,667.5856
26.04637,610.2714
26.0531,581.6741
26.05983,531.3421
26.06657,496.787
26.0733,480.0081
26.08003,466.7956
26.08677,471.583
26.0935,465.8611
26.10023,483.7502
26.10695,522.9934
26.11368,606.508
26.12042,722.2452
26.12715,874.8431
26.13388,1024.701
26.14062,1210.998
26.14735,1354.573
26.15408,1455.121
26.16082,1503.101
26.16753,1540.419
26.17427,1485.853
26.181,1367.469
26.18773,1203.93
26.19447,1054.747
26.2012,876.8454
26.20793,730.7073
26.21467,574.465
26.2214,481.6771
26.22813,416.5002
26.23485,363.7114
26.24158,326.8305
26.24832,296.3629
26.25505,290.7603
26.26178,274.3122
26.26852,271.2864
26.27525,272.6215
26.28198,264.2418
26.28872,270.4053
26.29545,272.8845
26.30217,276.9556
26.3089,263.7055
26.31563,256.586
26.32237,250.72
26.3291,242.4158
26.33583,232.8579
26.34257,232.3736
26.3493,236.6219
26.35603,244.7831
26.36277,256.7285
26.36948,289.3938
26.37622,349.9357
26.38295,426.3467
26.38968,537.2513
26.39642,709.5193
26.40315,908.7232
26.40988,1163.487
26.41662,1466.284
26.42335,1798.86
26.43007,2105.78
26.4368,2375.643
26.44353,2588.003
26.45027,2754.891
26.457,2792.339
26.46373,2775.076
26.47047,2598.375
26.4772,2410.047
26.48393,2124.906
26.49067,1771.195
26.49738,1390.139
26.50412,1055.023
26.51085,802.92
26.51758,611.4608
26.52432,469.4712
26.53105,384.5535
26.53778,324.9796
26.54452,282.1807
26.55125,255.6815
26.55798,225.8109
26.5647,211.0801
26.57143,193.5541
26.57817,178.8588
26.5849,179.4927
26.59163,168.8209
26.59837,162.0751
26.6051,161.2974
26.61183,151.5782
26.61857,150.3974
26.6253,146.7359
26.63202,136.8323
26.63875,145.3953
26.64548,154.4771
26.65222,155.7703
26.65895,170.7688
26.66568,204.0136
26.67242,238.6786
26.67915,291.5895
26.68588,360.5324
26.69262,426.8604
26.69933,515.5643
26.70607,603.9435
26.7128,694.7015
26.71953,795.8887
26.72627,969.6551
26.733,1166.027
26.73973,1478.376
26.74647,2007.494
26.7532,2753.845
26.75992,3830.053
26.76665,5164.469
26.77338,6870.119
26.78012,8924.588
26.78685,11218.39
26.79358,13065.44
26.80032,14421.03
26.80705,15460.53
26.81378,15681.77
26.82052,14865.51
26.82723,13752.66
26.83397,12240.73
26.8407,10401.66
26.84743,8537.26
26.85417,6766.064
26.8609,5234.331
26.86763,3943.196
26.87437,2960.654
26.8811,2192.624
26.88783,1643.84
26.89455,1277.51
26.90128,981.2215
26.90802,777.5999
26.91475,640.434
26.92148,545.8129
26.92822,479.3576
26.93495,424.2734
26.94168,404.7585
26.94842,379.0131
26.95515,365.0765
26.96187,355.7341
26.9686,343.0516
26.97533,336.5661
26.98207,324.5286
26.9888,304.5437
26.99553,304.6352
27.00227,282.2995
27.009,266.777
27.01573,260.9214
27.02247,260.6752
27.02918,244.6395
27.03592,229.3693
27.04265,222.9892
27.04938,211.8843
27.05612,207.8901
27.06285,213.8309
27.06958,203.1058
27.07632,204.561
27.08305,199.2098
27.08977,194.8172
27.0965,195.3604
27.10323,200.693
27.10997,205.5938
27.1167,199.7127
27.12343,214.6772
27.13017,209.3511
27.1369,205.5464
27.14363,209.774
27.15037,205.721
27.15708,213.6004
27.16382,221.8449
27.17055,231.9087
27.17728,235.8736
27.18402,245.519
27.19075,244.0646
27.19748,253.7722
27.20422,253.7421
27.21095,247.1213
27.21768,232.7006
27.2244,226.1207
27.23113,229.7517
27.23787,224.242
27.2446,221.9866
27.25133,235.1882
27.25807,238.7628
27.2648,241.5647
27.27153,262.1178
27.27827,266.1007
27.285,264.2141
27.29172,288.1045
27.29845,298.9937
27.30518,315.3708
27.31192,318.2757
27.31865,343.9929
27.32538,363.5667
27.33212,399.9294
27.33885,415.6347
27.34558,430.5631
27.35232,431.4018
27.35903,421.3622
27.36577,412.4996
27.3725,370.5352
27.37923,346.8867
27.38597,314.0339
27.3927,269.7493
27.39943,232.9194
27.40617,211.0502
27.4129,185.7283
27.41962,172.5743
27.42635,168.9466
27.43308,173.8269
27.43982,177.6991
27.44655,188.1518
27.45328,220.0616
27.46002,251.3563
27.46675,300.3083
27.47348,349.4507
27.48022,408.8348
27.48693,464.4318
27.49367,510.8448
27.5004,525.2993
27.50713,537.2316
27.51387,539.1431
27.5206,501.7751
27.52733,461.3531
27.53407,412.3295
27.5408,372.4615
27.54753,334.4072
27.55425,295.1487
27.56098,267.3733
27.56772,233.9563
27.57445,216.3889
27.58118,196.9294
27.58792,182.925
27.59465,178.7106
27.60142,156.8693
27.60815,184.1114
27.61488,221.1192
27.62162,268.1407
27.62835,306.4554
27.63507,341.5256
27.6418,384.799
27.64853,389.5179
27.65527,397.7435
27.662,380.3339
27.66873,340.0895
27.67547,309.6418
27.6822,262.5855
27.68893,226.2038
27.69565,192.8992
27.70238,161.6548
27.70912,133.9312
27.71585,131.6304
27.72258,121.3289
27.72932,107.4118
27.73605,106.2682
27.74278,105.1162
27.74952,99.86711
27.75625,96.89932
27.76297,101.492
27.7697,97.3398
27.77643,95.34511
27.78317,96.22115
27.7899,94.76419
27.79663,96.92464
27.80337,95.347
27.8101,97.86876
27.81683,97.07239
27.82357,93.69316
27.83028,96.9937
27.83702,89.65108
27.84375,96.87206
27.85048,94.1922
27.85722,104.1925
27.86395,122.9025
27.87068,159.7427
27.87742,214.2902
27.88415,307.513
27.89088,463.8447
27.8976,689.2642
27.90433,1023.507
27.91107,1452.316
27.9178,1917.536
27.92453,2399.467
27.93127,2917.884
27.938,3376.222
27.94473,3689.71
27.95147,3848.385
27.9582,3702.511
27.96492,3396.431
27.97165,3002.685
27.97838,2536.759
27.98512,2061.034
27.99185,1600.171
27.99858,1200.115
28.00532,870.9976
28.01205,630.0236
28.01878,459.2867
28.0255,345.5793
28.03223,262.1783
28.03897,207.1307
28.0457,173.5616
28.05243,153.1706
28.05917,136.0667
28.0659,129.112
28.07263,122.8141
28.07937,117.5449
28.0861,115.4922
28.09282,106.1571
28.09955,105.7957
28.10628,105.3957
28.11302,103.4172
28.11975,106.4754
28.12648,101.9784
28.13322,101.4324
28.13995,101.2008
28.14668,99.02931
28.15342,97.6403
28.16013,97.34068
28.16687,99.29453
28.1736,96.17278
28.18033,93.14278
28.18707,98.43178
28.1938,95.07463
28.20053,97.19861
28.20727,89.54283
28.214,90.73442
28.22073,89.6287
28.22745,89.33496
28.23418,91.80304
28.24092,91.15503
28.24765,90.26908
28.25438,91.76598
28.26112,89.98436
28.26785,89.42538
28.27458,89.28979
28.28132,92.62725
28.28805,88.658
28.29477,93.79439
28.3015,86.05224
28.30823,89.89409
28.31497,91.74564
28.3217,97.49088
28.32843,108.6501
28.33517,137.0894
28.3419,181.2893
28.34863,293.8244
28.35535,497.3796
28.36208,879.9895
28.36882,1565.65
28.37555,2647.751
28.38228,4234.848
28.38902,6429.191
28.39575,9466.171
28.40248,13255.74
28.40922,17572.61
28.41595,21604.81
28.42267,25482.64
28.4294,28859.76
28.43613,31378.22
28.44287,31875.27
28.4496,31177.68
28.45633,28245.87
28.46307,24835.64
28.4698,20736.11
28.47653,16380.54
28.48327,12149.27
28.48998,8761.807
28.49672,6166.236
28.50345,4258.127
28.51018,2833.726
28.51692,1905.191
28.52365,1296.83
28.53038,862.7437
28.53712,613.162
28.54385,456.311
28.55058,364.3876
28.5573,300.0536
28.56403,263.9408
28.57077,246.8665
28.5775,223.749
28.58423,214.1831
28.59097,205.598
28.5977,189.8181
28.60443,183.0253
28.61117,172.152
28.6179,173.08
28.62462,162.449
28.63135,165.3117
28.63808,157.8231
28.64482,153.2151
28.65155,157.3653
28.65828,159.9019
28.66502,156.38
28.67175,146.7821
28.67848,148.8575
28.6852,144.8287
28.69193,144.5827
28.69867,149.0658
28.7054,144.3361
28.71213,139.5546
28.71887,134.9156
28.7256,136.6445
28.73233,132.6708
28.73907,129.0405
28.7458,130.6085
28.75252,126.1588
28.75925,122.7132
28.76598,118.549
28.77272,116.4132
28.77945,115.6999
28.78618,111.3557
28.79292,115.5478
28.79965,113.697
28.80638,108.341
28.81312,104.8092
28.81983,110.4386
28.82657,106.2439
28.8333,105.5808
28.84003,104.9223
28.84677,108.8368
28.8535,101.0315
28.86023,103.7839
28.86697,106.0433
28.8737,107.5873
28.88043,107.4807
28.88715,110.958
28.89388,105.4044
28.90062,107.6187
28.90735,100.5928
28.91408,106.5877
28.92082,105.8743
28.92755,109.023
28.93428,101.5414
28.94102,103.1064
28.94773,101.8891
28.95447,96.86488
28.9612,101.6171
28.96793,106.5093
28.97467,95.35223
28.9814,93.34443
28.98813,96.79044
28.99487,96.20957
29.0016,101.0748
29.00833,99.80119
29.01505,98.5452
29.02178,92.71819
29.02852,95.54285
29.03525,99.00638
29.04198,98.54865
29.04872,99.7718
29.05545,98.91315
29.06218,100.3166
29.06892,96.62717
29.07565,99.91258
29.08237,103.0644
29.0891,104.039
29.09583,111.0736
29.10257,107.2177
